Tilda UID;Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;Price Old;Editions;Modifications;External ID;Parent UID;Characteristics:Модель;Characteristics:Операционная система;Characteristics:Материал корпуса;Characteristics:Количество SIM-карт;Characteristics:Тип экрана;Characteristics:Диагональ;Characteristics:Размер изображения;Characteristics:Число пикселей на дюйм (PPI);Characteristics:Соотношение сторон;Characteristics:Тыловая камера;Characteristics:Тип корпуса;Characteristics:Тип дисплея;Characteristics:Яркость;Characteristics:Звук;Characteristics:Макс. время работы;Characteristics:Класс водонепроницаемости;Characteristics:Материал ремешка;Characteristics:Вид;Characteristics:Тип;Characteristics:Количество микрофонов;Characteristics:Вес наушника;Characteristics:Голосовой набор;Characteristics:Ответить/закончить разговор;Characteristics:Время работы;Characteristics:Материал;Characteristics:Активное шумоподавление;Characteristics:Особенности;Characteristics:Комплект поставки;Characteristics:Спецификации;Characteristics:Системные требования;Characteristics:Процессор;Characteristics:Экран;Characteristics:Разрешение;Characteristics:Число пикселей на дюйм;Characteristics:Bluetooth;Characteristics:Встроенные динамики;Characteristics:Технология дисплея;Characteristics:Full HD;Characteristics:Частота;Characteristics:Количество ядер;Characteristics:Объем видеопамяти;Characteristics:Количество Thunderbolt 3 (USB-C);Characteristics:Количество USB 3.0;Weight;Length;Width;Height;date_created
954767757231;;;;AirPods Max;Apple AirPods Max, Голубое небо, Америка;;;https://static.tildacdn.com/tild6261-3533-4433-a330-333037623664/MGYL3RU_0.jpeg;0;;;;;4E9Z4BDHACiv8LcXUL9p;;AirPods Max;;;;;;;;;;;;;;;;;Накладные, открытые;Динамические;2;;;;20ч;Пластик;Да;;;;;;;;;;;;;;;;;;384;187;168;83;
873245678771;;0304;;;Apple AirPods Max, Голубое небо, Америка / Синий- Синий- - Америка- Синий- Америка;;;;0;10;;"Цвет:Синий;Регион поставки:Америка";;SokFthPPC1nKz7f9amX8;954767757231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
820607933701;;;;Аксессуары;Кабель Lightning/USB (1м);;;https://static.tildacdn.com/tild6561-6335-4263-a563-623539626335/MD818.jpeg;0;;;;;xGNCdLLfnhrK2jfmFSX7;;Lightning/USB;;;;;;;;;;;;;;;;;;;;;;;;;;Двусторонняя конструкция;Кабель Apple Lightning — USB;Lightning, USB;;;;;;;;;;;;;;;0;0;0;0;
534742602081;;0307;;;Кабель Lightning/USB (1м) / Белый- Белый- -;;;;0;10;;Цвет:Белый;;MteUMTZC4PiAKTZPrkof;820607933701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
633499509291;;;;Аксессуары;Apple Lightning/USB-C (1м);;;https://static.tildacdn.com/tild3166-6638-4035-b732-313231353235/MX0K2.jpeg;0;;;;;1XH7ERI9nEt5BLTNbffP;;Lightning/USB-C;;;;;;;;;;;;;;;;;;;;;;;;;;;Кабель Apple USB-C/Lightning;Lightning, USB-C;;;;;;;;;;;;;;;0;0;0;0;
937726296181;;0308;;;Apple Lightning/USB-C (1м) / Белый- Белый- -;;;;0;9;;Цвет:Белый;;TFafzotnjkV9JrUuHzno;633499509291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
907416554031;;;;Аксессуары;EarPods с разъёмом Lightning;;;https://static.tildacdn.com/tild6232-6330-4632-b037-313966666139/MMTN2.jpeg;0;;;;;dogzavz45hZmmxFAlGI3;;EarPods с разъёмом Lightning;;;;;;;;;;;;;;;;;;;;;;;;;;;EarPods с разъёмом Lightning;С пультом управления и микрофоном;Поддерживают все устройства с разъёмом Lightning и iOS 10 или новее, в том числе iPod touch, iPad и iPhone.;;;;;;;;;;;;;;0;0;0;0;
784762586791;;0306;;;EarPods с разъёмом Lightning / Белый- Белый- -;;;;0;8;;Цвет:Белый;;hy0K9sXjjkDHx9T7VteB;907416554031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
288601918091;;;;Аксессуары;EarPods с разъёмом 3,5 мм;;;https://static.tildacdn.com/tild3038-3136-4238-b133-383035663535/MD827.jpeg;0;;;;;MObjy9AvmGpGcczMkOjO;;EarPods с разъёмом 3,5 мм;;;;;;;;;;;;;;;;;;;;;;;;;;;EarPods с разъёмом 3,5 мм;С пультом управления и микрофоном;Пульт дистанционного управления и микрофон поддерживаются всеми моделями iPod, iPhone и iPad (не во всех моделях поддерживаются функции увеличения и уменьшения громкости). Воспроизведение звука поддер;;;;;;;;;;;;;;0;0;0;0;
280167662811;;0310;;;EarPods с разъёмом 3,5 мм / Белый- Белый- -;;;;0;10;;Цвет:Белый;;SuD9av711K59srIUoNLy;288601918091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
177044367041;;;;Аксессуары;Адаптер питания USB‑C мощностью 20 Вт;;;https://static.tildacdn.com/tild3763-6633-4635-b363-323363333033/MU7V2_AV1_GEO_EMEA.jpeg;0;;;;;1EibMG6tXMhu24pk5EUK;;USB‑C 20 Вт;;;;;;;;;;;;;;;;;;;;;;;;;;;Адаптер питания Apple USB‑C мощностью 20 Вт;USB-C;;;;;;;;;;;;;;;0;0;0;0;
984052088631;;0305;;;Адаптер питания USB‑C мощностью 20 Вт / Белый- Белый- -;;;;0;0;;Цвет:Белый;;Ycsdo7gNx1n8Xr1ghhMz;177044367041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
750518513221;;;;Аксессуары;Адаптер питания Apple USB мощностью 5 Вт;;;https://static.tildacdn.com/tild3239-3363-4662-b262-633139623462/MD813_AV1.jpeg;0;;;;;dGjANr9Ct4nOPY13oVxA;;USB 5 Вт;;;;;;;;;;;;;;;;;;;;;;;;;;;Адаптер питания Apple USB мощностью 5 Вт;;;;;;;;;;;;;;;;0;0;0;0;
626680738071;;0309;;;Адаптер питания Apple USB мощностью 5 Вт / Белый- Белый- -;;;;0;9;;Цвет:Белый;;P8bfGJeLdi8Fu72ukclb;750518513221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
558631400701;;;;iPad;iPad (2020) Wi-Fi, 32 ГБ, Серый космос, Ростест;;;https://static.tildacdn.com/tild6137-6565-4833-b164-323135396463/ipad_spacegray_cellu.jpeg;0;;;;;BiCLzxDJ1FBAZTFg4V30;;iPad (2020) Wi-Fi;IOS 14;;;;;;;;8МП;;IPS;;;;;;;;;;;;10ч;;;;;;;A12 Bionic с 64-битной архитектурой;10,2;2160x1620;264;4.2;2;;;;;;;;495;250;174;7;
645030019031;;0209;;;iPad (2020) Wi-Fi, 32 ГБ, Серый космос, Ростест / Графитовый- Графитовый- 32- Ростест;;;;0;9;;"Цвет:Графитовый;Объем памяти:32;Регион поставки:Ростест";;UgMfVM2xnN0f0bOtZXxC;558631400701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
181391811861;;;;iPad;iPad (2020) Wi-Fi + Cellular, 32 ГБ, Серый космос, Ростест;;;https://static.tildacdn.com/tild6137-6565-4833-b164-323135396463/ipad_spacegray_cellu.jpeg;0;;;;;55UngHzYJJtDOYaOhoPH;;iPad (2020) Wi-Fi + Cellular;IOS 14;;;;;;;;8МП;;IPS;;;;;;;;;;;;10ч;;;;;;;A12 Bionic с 64-битной архитектурой;10,2;2160x1620;264;4.2;2;;;;;;;;495;250;174;7;
796851358861;;0212;;;iPad (2020) Wi-Fi + Cellular, 32 ГБ, Серый космос, Ростест / Графитовый- Графитовый- 32- Ростест;;;;0;10;;"Цвет:Графитовый;Объем памяти:32;Регион поставки:Ростест";;dYNRZ2tYrrg79PVCSOBP;181391811861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
969064874741;;;;iPad;iPad (2020) Wi-Fi, 128 ГБ, Серый космос, Ростест;;;https://static.tildacdn.com/tild6137-6565-4833-b164-323135396463/ipad_spacegray_cellu.jpeg;0;;;;;nV4d5co8tjVgPp57422y;;iPad (2020) Wi-Fi;IOS 14;;;;;;;;8МП;;IPS;;;;;;;;;;;;10ч;;;;;;;A12 Bionic с 64-битной архитектурой;10,2;2160x1620;264;4.2;2;;;;;;;;495;250;174;7;
732968290441;;0215;;;iPad (2020) Wi-Fi, 128 ГБ, Серый космос, Ростест / Графитовый- Графитовый- 128- Ростест;;;;0;10;;"Цвет:Графитовый;Объем памяти:128;Регион поставки:Ростест";;sPjRHG7N9fml2UblupyM;969064874741;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
228100952871;;;;iPad;iPad (2020) Wi-Fi + Cellular, 128 ГБ, Серый космос, Ростест;;;https://static.tildacdn.com/tild6137-6565-4833-b164-323135396463/ipad_spacegray_cellu.jpeg;0;;;;;2FHpyAtUUoGv9RIEfZ7X;;iPad (2020) Wi-Fi + Cellular;IOS 14;;;;;;;;8МП;;IPS;;;;;;;;;;;;10ч;;;;;;;A12 Bionic с 64-битной архитектурой;10,2;2160x1620;264;4.2;2;;;;;;;;495;250;174;7;
596846120051;;0218;;;iPad (2020) Wi-Fi + Cellular, 128 ГБ, Серый космос, Ростест / Графитовый- Графитовый- 128- Ростест;;;;0;10;;"Цвет:Графитовый;Объем памяти:128;Регион поставки:Ростест";;40SyUtH0YMfdlt1ZpHUC;228100952871;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
195212321041;;;;iPad;iPad (2020) Wi-Fi, 32 ГБ, Серебристый, Ростест;;;https://static.tildacdn.com/tild3463-3436-4636-b262-383835336439/ipad_silver_cellular.jpeg;0;;;;;VuxXnZZ8FSNvG62SJRkr;;iPad (2020) Wi-Fi;IOS 14;;;;;;;;8МП;;IPS;;;;;;;;;;;;10ч;;;;;;;A12 Bionic с 64-битной архитектурой;10,2;2160x1620;264;4.2;2;;;;;;;;495;250;174;7;
547042556061;;0210;;;iPad (2020) Wi-Fi, 32 ГБ, Серебристый, Ростест- Серебристый- 32- Ростест;;;;0;10;;"Цвет:Серебристый;Объем памяти:32;Регион поставки:Ростест";;GdNgogGCXKEKsiXHp1ih;195212321041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
709542275941;;;;iPad;iPad (2020) Wi-Fi + Cellular, 32 ГБ, Серебристый, Ростест;;;https://static.tildacdn.com/tild3261-6135-4333-a339-346263373962/ipad_silver_cellular.jpeg;0;;;;;j5frzSTjcma6n9y5L8vE;;iPad (2020) Wi-Fi + Cellular;IOS 14;;;;;;;;8МП;;IPS;;;;;;;;;;;;10ч;;;;;;;A12 Bionic с 64-битной архитектурой;10,2;2160x1620;264;4.2;2;;;;;;;;495;250;174;7;
352485483031;;0213;;;iPad (2020) Wi-Fi + Cellular, 32 ГБ, Серебристый, Ростест- Серебристый- 32- Ростест;;;;0;10;;"Цвет:Серебристый;Объем памяти:32;Регион поставки:Ростест";;coLVJyRfPjmtclE5Eukb;709542275941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
131152794241;;;;iPad;iPad (2020) Wi-Fi, 128 ГБ, Серебристый, Ростест;;;https://static.tildacdn.com/tild3463-3436-4636-b262-383835336439/ipad_silver_cellular.jpeg;0;;;;;FtZdY3mcrpx6bovjnme9;;iPad (2020) Wi-Fi;IOS 14;;;;;;;;8МП;;IPS;;;;;;;;;;;;10ч;;;;;;;A12 Bionic с 64-битной архитектурой;10,2;2160x1620;264;4.2;2;;;;;;;;495;250;174;7;
938358457591;;0216;;;iPad (2020) Wi-Fi, 128 ГБ, Серебристый, Ростест- Серебристый- 128- Ростест;;;;0;9;;"Цвет:Серебристый;Объем памяти:128;Регион поставки:Ростест";;CBxByyRgLmM0kF7gIcu8;131152794241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
138965330621;;;;iPad;iPad (2020) Wi-Fi + Cellular, 128 ГБ, Серебристый, Ростест;;;https://static.tildacdn.com/tild3261-6135-4333-a339-346263373962/ipad_silver_cellular.jpeg;0;;;;;xnthaGrSjv8hOX6saUVL;;iPad (2020) Wi-Fi + Cellular;IOS 14;;;;;;;;8МП;;IPS;;;;;;;;;;;;10ч;;;;;;;A12 Bionic с 64-битной архитектурой;10,2;2160x1620;264;4.2;2;;;;;;;;495;250;174;7;
604541407471;;0219;;;iPad (2020) Wi-Fi + Cellular, 128 ГБ, Серебристый, Ростест- Серебристый- 128- Ростест;;;;0;10;;"Цвет:Серебристый;Объем памяти:128;Регион поставки:Ростест";;62v5G05fYKKZBKRfAbsR;138965330621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
844210812531;;;;iPad;iPad (2020) Wi-Fi, 32 ГБ, Золотистый, Ростест;;;https://static.tildacdn.com/tild6632-3036-4236-b734-313563303566/ipad_gold_wifi_0.jpeg;0;;;;;HoHCOmzGpU6mOxlfadHz;;iPad (2020) Wi-Fi;IOS 14;;;;;;;;8МП;;IPS;;;;;;;;;;;;10ч;;;;;;;A12 Bionic с 64-битной архитектурой;10,2;2160x1620;264;4.2;2;;;;;;;;495;250;174;7;
562598665541;;0211;;;iPad (2020) Wi-Fi, 32 ГБ, Золотистый, Ростест / Золотой- Золотой- 32- Ростест;;;;0;10;;"Цвет:Золотой;Объем памяти:32;Регион поставки:Ростест";;DrGFTJ1LI0YU2nkr39jY;844210812531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
578972388661;;;;iPad;iPad (2020) Wi-Fi + Cellular, 32 ГБ, Золотистый, Ростест;;;https://static.tildacdn.com/tild6165-6136-4161-a236-643763646635/ipad_gold_wifi_0.jpeg;0;;;;;nPujoze7CfN8gK6ZHvIt;;iPad (2020) Wi-Fi + Cellular;IOS 14;;;;;;;;8МП;;IPS;;;;;;;;;;;;10ч;;;;;;;A12 Bionic с 64-битной архитектурой;10,2;2160x1620;264;4.2;2;;;;;;;;495;250;174;7;
217511985511;;0214;;;iPad (2020) Wi-Fi + Cellular, 32 ГБ, Золотистый, Ростест / Золотой- Золотой- 32- Ростест;;;;0;10;;"Цвет:Золотой;Объем памяти:32;Регион поставки:Ростест";;zDV3JSHIkUVLbZU6eISO;578972388661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
910174629201;;;;iPad;iPad (2020) Wi-Fi, 128 ГБ, Золотистый, Ростест;;;https://static.tildacdn.com/tild6632-3036-4236-b734-313563303566/ipad_gold_wifi_0.jpeg;0;;;;;maA0BGRg33XcrD5C4X63;;iPad (2020) Wi-Fi;IOS 14;;;;;;;;8МП;;IPS;;;;;;;;;;;;10ч;;;;;;;A12 Bionic с 64-битной архитектурой;10,2;2160x1620;264;4.2;2;;;;;;;;495;250;174;7;
557780308141;;0217;;;iPad (2020) Wi-Fi, 128 ГБ, Золотистый, Ростест / Золотой- Золотой- 128- Ростест;;;;0;10;;"Цвет:Золотой;Объем памяти:128;Регион поставки:Ростест";;y1SY6zB1mmuzs9mOn3gT;910174629201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
349772317461;;;;iPad;iPad (2020) Wi-Fi + Cellular, 128 ГБ, Золотистый, Ростест;;;https://static.tildacdn.com/tild6165-6136-4161-a236-643763646635/ipad_gold_wifi_0.jpeg;0;;;;;7ekLv45vg058AfXo4ueD;;iPad (2020) Wi-Fi + Cellular;IOS 14;;;;;;;;8МП;;IPS;;;;;;;;;;;;10ч;;;;;;;A12 Bionic с 64-битной архитектурой;10,2;2160x1620;264;4.2;2;;;;;;;;495;250;174;7;
759359910481;;0220;;;iPad (2020) Wi-Fi + Cellular, 128 ГБ, Золотистый, Ростест / Золотой- Золотой- 128- Ростест;;;;0;10;;"Цвет:Золотой;Объем памяти:128;Регион поставки:Ростест";;VxIxyAxZ7EYzNaGos0J8;349772317461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
114700138471;;;;iPad Air;iPad Air (2020) Wi-Fi, 64 ГБ, Серый космос, Америка;;;https://static.tildacdn.com/tild6561-3562-4464-a139-633065373436/ipad_air4_spacegray_.jpeg;0;;;;;8fyxHBlZx58YCaJsTjDo;;iPad Air (2020) Wi-Fi;IOS 14;;;;;;;;12МП;;;;;;;;;;;;;;10ч;;;;;;;A14 Bionic;10,9;2360x1640;264;5.0;2;True Tone;;;;;;;458;247;178;6;
872113595761;;0221;;;iPad Air (2020) Wi-Fi, 64 ГБ, Серый космос, Америка / Графитовый- Графитовый- 64- Америка;;;;0;7;;"Цвет:Графитовый;Объем памяти:64;Регион поставки:Америка";;ax2fFO71hnmxMFCltYPg;114700138471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
743828915221;;;;iPad Air;iPad Air (2020) Wi-Fi + Cellular, 64 ГБ, Серый космос, Америка;;;https://static.tildacdn.com/tild6561-3562-4464-a139-633065373436/ipad_air4_spacegray_.jpeg;0;;;;;mCoK8A8dYJGjuSM1MEBJ;;iPad Air (2020) Wi-Fi + Cellular;IOS 14;;;;;;;;12МП;;;;;;;;;;;;;;10ч;;;;;;;A14 Bionic;10,9;2360x1640;264;5.0;2;True Tone;;;;;;;458;247;178;6;
938753509391;;0226;;;iPad Air (2020) Wi-Fi + Cellular, 64 ГБ, Серый космос, Америка / Графитовый- Графитовый- 64- Америка;;;;0;9;;"Цвет:Графитовый;Объем памяти:64;Регион поставки:Америка";;j6d3XJR43LVAnE2Nb1gN;743828915221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
713917340031;;;;iPad Air;iPad Air (2020) Wi-Fi, 256 ГБ, Серый космос, Америка;;;https://static.tildacdn.com/tild6561-3562-4464-a139-633065373436/ipad_air4_spacegray_.jpeg;0;;;;;x7CMlnNjyaFO7j0VeFpS;;iPad Air (2020) Wi-Fi;IOS 14;;;;;;;;12МП;;;;;;;;;;;;;;10ч;;;;;;;A14 Bionic;10,9;2360x1640;264;5.0;2;True Tone;;;;;;;458;247;178;6;
537136406161;;0231;;;iPad Air (2020) Wi-Fi, 256 ГБ, Серый космос, Америка / Графитовый- Графитовый- 256- Америка;;;;0;8;;"Цвет:Графитовый;Объем памяти:256;Регион поставки:Америка";;7aSmaJtNIf3RSEah4eAa;713917340031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
566478217001;;;;iPad Air;iPad Air (2020) Wi-Fi + Cellular, 256 ГБ, Серый космос, Америка;;;https://static.tildacdn.com/tild6561-3562-4464-a139-633065373436/ipad_air4_spacegray_.jpeg;0;;;;;vL5AeuhU1jofUOUx29y0;;iPad Air (2020) Wi-Fi + Cellular;IOS 14;;;;;;;;12МП;;;;;;;;;;;;;;10ч;;;;;;;A14 Bionic;10,9;2360x1640;264;5.0;2;True Tone;;;;;;;458;247;178;6;
543601409111;;0236;;;iPad Air (2020) Wi-Fi + Cellular, 256 ГБ, Серый космос, Америка / Графитовый- Графитовый- 256- Америка;;;;0;10;;"Цвет:Графитовый;Объем памяти:256;Регион поставки:Америка";;OngX7HElJ1UABxC8RVBX;566478217001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
951467624991;;;;iPad Air;iPad Air (2020) Wi-Fi, 64 ГБ, Серебристый, Америка;;;https://static.tildacdn.com/tild6135-3939-4463-b237-353261616431/ipad_air4_silver_wif.jpeg;0;;;;;1GitYHgt8SbVoY8d171Z;;iPad Air (2020) Wi-Fi;IOS 14;;;;;;;;12МП;;;;;;;;;;;;;;10ч;;;;;;;A14 Bionic;10,9;2360x1640;264;5.0;2;True Tone;;;;;;;458;247;178;6;
233065323771;;0222;;;iPad Air (2020) Wi-Fi, 64 ГБ, Серебристый, Америка- Серебристый- 64- Америка;;;;0;9;;"Цвет:Серебристый;Объем памяти:64;Регион поставки:Америка";;A2kIfI80IhpRNS097Eab;951467624991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
813346825751;;;;iPad Air;iPad Air (2020) Wi-Fi + Cellular, 64 ГБ, Серебристый, Америка;;;https://static.tildacdn.com/tild3161-3834-4262-a339-613464303562/ipad_air4_silver_wif.jpeg;0;;;;;Ycz3cB5O37X2gY3t1Xvg;;iPad Air (2020) Wi-Fi + Cellular;IOS 14;;;;;;;;12МП;;;;;;;;;;;;;;10ч;;;;;;;A14 Bionic;10,9;2360x1640;264;5.0;2;True Tone;;;;;;;458;247;178;6;
913114672541;;0227;;;iPad Air (2020) Wi-Fi + Cellular, 64 ГБ, Серебристый, Америка- Серебристый- 64- Америка;;;;0;10;;"Цвет:Серебристый;Объем памяти:64;Регион поставки:Америка";;y4GFiNvf2gHuJCndn6rk;813346825751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
741679327511;;;;iPad Air;iPad Air (2020) Wi-Fi, 256 ГБ, Серебристый, Америка;;;https://static.tildacdn.com/tild6135-3939-4463-b237-353261616431/ipad_air4_silver_wif.jpeg;0;;;;;nvgGO5k4vFzf4umtfURM;;iPad Air (2020) Wi-Fi;IOS 14;;;;;;;;12МП;;;;;;;;;;;;;;10ч;;;;;;;A14 Bionic;10,9;2360x1640;264;5.0;2;True Tone;;;;;;;458;247;178;6;
556817637751;;0232;;;iPad Air (2020) Wi-Fi, 256 ГБ, Серебристый, Америка- Серебристый- 256- Америка;;;;0;10;;"Цвет:Серебристый;Объем памяти:256;Регион поставки:Америка";;lF8L7JptT2tsfVexlibd;741679327511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
728083587431;;;;iPad Air;iPad Air (2020) Wi-Fi + Cellular, 256 ГБ, Серебристый, Америка;;;https://static.tildacdn.com/tild3161-3834-4262-a339-613464303562/ipad_air4_silver_wif.jpeg;0;;;;;NltXARzc8Clk0zDTjbiv;;iPad Air (2020) Wi-Fi + Cellular;IOS 14;;;;;;;;12МП;;;;;;;;;;;;;;10ч;;;;;;;A14 Bionic;10,9;2360x1640;264;5.0;2;True Tone;;;;;;;458;247;178;6;
916369604821;;0237;;;iPad Air (2020) Wi-Fi + Cellular, 256 ГБ, Серебристый, Америка- Серебристый- 256- Америка;;;;0;10;;"Цвет:Серебристый;Объем памяти:256;Регион поставки:Америка";;fNrvupCYvazA8BCZtpGc;728083587431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
491672239171;;;;iPad Air;iPad Air (2020) Wi-Fi, 64 ГБ, Розовое золото, Америка;;;https://static.tildacdn.com/tild3436-3130-4530-a335-303333626237/ipad_air4_rosegold_w.jpeg;0;;;;;f1D5zf4AH2hBDPXpvoDM;;iPad Air (2020) Wi-Fi;IOS 14;;;;;;;;12МП;;;;;;;;;;;;;;10ч;;;;;;;A14 Bionic;10,9;2360x1640;264;5.0;2;True Tone;;;;;;;458;247;178;6;
124493096511;;0223;;;iPad Air (2020) Wi-Fi, 64 ГБ, Розовое золото, Америка / Розовый песок- Розовый песок- 64- Америка;;;;0;10;;"Цвет:Розовый песок;Объем памяти:64;Регион поставки:Америка";;YtN1TAMI6b6XZlEOPc6X;491672239171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
119745917771;;;;iPad Air;iPad Air (2020) Wi-Fi + Cellular, 64 ГБ, Розовое золото, Америка;;;https://static.tildacdn.com/tild6632-6564-4138-b834-316333343239/ipad_air4_rosegold_w.jpeg;0;;;;;ZzJk3mbRT9vpKinvndei;;iPad Air (2020) Wi-Fi + Cellular;IOS 14;;;;;;;;12МП;;;;;;;;;;;;;;10ч;;;;;;;A14 Bionic;10,9;2360x1640;264;5.0;2;True Tone;;;;;;;458;247;178;6;
159280794841;;0228;;;iPad Air (2020) Wi-Fi + Cellular, 64 ГБ, Розовое золото, Америка / Розовый песок- Розовый песок- 64- Америка;;;;0;10;;"Цвет:Розовый песок;Объем памяти:64;Регион поставки:Америка";;LyyVUzKted0Un6d5j4cn;119745917771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
141178089121;;;;iPad Air;iPad Air (2020) Wi-Fi, 256 ГБ, Розовое золото, Америка;;;https://static.tildacdn.com/tild3436-3130-4530-a335-303333626237/ipad_air4_rosegold_w.jpeg;0;;;;;1avKz0yU4cHjnF4yhizf;;iPad Air (2020) Wi-Fi;IOS 14;;;;;;;;12МП;;;;;;;;;;;;;;10ч;;;;;;;A14 Bionic;10,9;2360x1640;264;5.0;2;True Tone;;;;;;;458;247;178;6;
549428398051;;0233;;;iPad Air (2020) Wi-Fi, 256 ГБ, Розовое золото, Америка / Розовый песок- Розовый песок- 256- Америка;;;;0;10;;"Цвет:Розовый песок;Объем памяти:256;Регион поставки:Америка";;fAOM06RD53zDntix7E9a;141178089121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
397981747021;;;;iPad Air;iPad Air (2020) Wi-Fi + Cellular, 256 ГБ, Розовое золото, Америка;;;https://static.tildacdn.com/tild6632-6564-4138-b834-316333343239/ipad_air4_rosegold_w.jpeg;0;;;;;T11FojZ7lYaYReRAKFNg;;iPad Air (2020) Wi-Fi + Cellular;IOS 14;;;;;;;;12МП;;;;;;;;;;;;;;10ч;;;;;;;A14 Bionic;10,9;2360x1640;264;5.0;2;True Tone;;;;;;;458;247;178;6;
911492882741;;0238;;;iPad Air (2020) Wi-Fi + Cellular, 256 ГБ, Розовое золото, Америка / Розовый песок- Розовый песок- 256- Америка;;;;0;10;;"Цвет:Розовый песок;Объем памяти:256;Регион поставки:Америка";;4vhRB8cee4ybxv1XP1RS;397981747021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
551216407531;;;;iPad Air;iPad Air (2020) Wi-Fi, 64 ГБ, Зеленый, Америка;;;https://static.tildacdn.com/tild3237-6430-4364-a633-643935363433/ipad_air4_green_wifi.jpeg;0;;;;;KY6yuAsO9F1yzasKXOY1;;iPad Air (2020) Wi-Fi;IOS 14;;;;;;;;12МП;;;;;;;;;;;;;;10ч;;;;;;;A14 Bionic;10,9;2360x1640;264;5.0;2;True Tone;;;;;;;458;247;178;6;
149426503201;;0224;;;iPad Air (2020) Wi-Fi, 64 ГБ, Зеленый, Америка- Зеленый- 64- Америка;;;;0;10;;"Цвет:Зеленый;Объем памяти:64;Регион поставки:Америка";;svvXYx9TpKFEkAYrg3oF;551216407531;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;
330449354341;;;;iPad Air;iPad Air (2020) Wi-Fi + Cellular, 64 ГБ, Зеленый, Америка;;;https://static.tildacdn.com/tild3239-6436-4432-a339-373561383536/ipad_air4_green_wifi.jpeg;0;;;;;HrNtTRIFVxD0CF24grtf;;iPad Air (2020) Wi-Fi + Cellular;IOS 14;;;;;;;;12МП;;;;;;;;;;;;;;10ч;;;;;;;A14 Bionic;10,9;2360x1640;264;5.0;2;True Tone;;;;;;;458;247;178;6;
